item_id,HP,MP,STR,DEX,VIT,AGI,INT,MND,CHR,Ｄ,隔,防,命中,飛命,魔命,攻,飛攻,魔攻,回避,魔回避,魔防,ヘイスト,敵対心,被ダメージ,被物理ダメージ,被魔法ダメージ,ストアTP,ファストキャスト,精霊魔法の詠唱時間,回復魔法の詠唱時間,ケアル詠唱時間,魔法ダメージ,魔法剣ダメージ,ファランクス,マジックバーストダメージ,マジックバーストダメージII,二刀流,ダブルアタック,トリプルアタック,クワッドアタック,ダブルショット,トリプルショット,クワッドショット,スナップショット,ラピッドショット,ウェポンスキルのダメージ,ケアル回復量,ケアル回復量II,被ケアル回復量,クリティカルヒット,クリティカルヒットダメージ,ペット_命中,ペット_魔命,ペット_攻,ペット_魔攻,ペット_ダブルアタック,ペット_リジェネ,ペット_被ダメージ,ペット_被物理ダメージ,ペット_被魔法ダメージ,契約の履行使用間隔,契約の履行使用間隔II,ペット_契約の履行ダメージ,召喚獣維持費,詠唱中断率
26944,63,35,29,19,29,19,19,19,19,0,0,158,40,0,0,0,0,0,41,80,6,3,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26945,54,59,21,21,21,21,38,29,29,0,0,130,0,0,0,0,0,30,41,80,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26947,153,35,34,19,34,19,19,19,19,0,0,148,0,0,0,20,0,0,41,48,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26948,121,0,30,29,30,23,23,23,23,0,0,143,23,0,0,0,0,0,44,64,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
26949,119,0,29,30,23,27,26,26,26,0,0,124,0,0,0,15,0,0,52,53,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26950,59,44,30,35,26,30,25,25,25,0,0,130,15,0,0,15,0,25,49,64,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26951,109,44,24,29,21,30,23,23,23,0,0,128,0,25,0,0,25,0,49,64,6,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26952,54,59,21,21,21,21,32,29,29,0,0,123,0,0,0,0,0,25,41,80,6,3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26953,54,59,23,23,23,23,31,36,36,0,0,127,0,0,21,0,0,0,41,80,6,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26958,59,0,37,25,21,25,24,24,24,0,0,129,0,0,0,25,0,0,52,53,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26959,166,59,29,17,32,17,16,16,16,0,0,153,25,0,0,25,0,0,36,69,4,3,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26960,52,64,20,20,20,20,30,33,29,0,0,127,0,0,25,0,0,0,41,80,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26961,66,0,36,32,36,19,19,19,19,0,0,144,15,0,0,15,0,10,44,59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26962,63,0,25,42,24,28,21,21,21,0,0,135,0,0,0,0,0,0,55,69,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26963,164,88,93,76,102,70,51,60,65,0,0,428,124,0,0,147,0,0,149,252,12,16,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26969,54,59,21,21,21,21,29,29,29,0,0,129,0,0,0,0,0,0,41,80,6,3,0,0,-3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26970,63,61,26,32,23,32,23,19,19,0,0,135,0,0,0,25,25,20,52,80,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26971,63,61,28,30,23,29,25,24,24,0,0,150,10,0,10,0,0,0,52,80,6,4,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26972,66,59,29,17,32,17,16,16,16,0,0,153,0,0,0,20,0,20,36,69,4,3,0,-8,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26973,63,0,26,33,23,29,20,20,20,0,0,138,23,0,23,0,0,20,55,69,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26977,50,0,15,29,37,3,11,26,16,0,0,99,0,0,0,23,0,0,22,43,2,5,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26979,60,0,10,34,28,6,10,28,16,0,0,76,23,0,0,23,0,0,22,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26981,52,44,6,28,25,5,19,33,19,0,0,85,0,0,0,0,0,0,22,37,3,3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26983,22,14,6,28,25,5,26,33,19,0,0,79,0,0,0,0,0,0,22,37,3,3,-5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26985,22,44,6,28,25,5,22,36,19,0,0,83,0,0,0,0,0,0,22,37,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26987,25,0,9,33,30,3,10,28,24,0,0,90,15,0,0,0,0,0,39,37,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26989,104,0,10,29,37,0,8,29,19,0,0,105,0,0,0,0,0,0,22,26,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26991,29,0,16,29,33,0,14,31,19,0,0,102,0,0,0,14,0,14,22,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26993,25,0,11,35,32,12,12,30,17,0,0,91,0,0,0,0,0,0,24,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0
26995,22,14,6,28,25,5,19,32,23,0,0,84,0,0,13,0,0,0,24,37,3,3,-7,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26997,25,0,15,35,29,11,12,30,17,0,0,86,0,0,0,0,16,0,40,37,2,5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26999,27,0,6,30,30,7,10,26,20,0,0,105,18,0,0,18,0,0,22,26,1,4,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27001,25,0,20,34,28,6,10,28,16,0,0,89,0,0,0,16,0,0,22,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27003,57,30,6,33,30,10,10,26,20,0,0,96,17,0,0,0,0,0,22,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0
27005,18,41,6,28,24,5,19,33,19,0,0,81,0,0,0,0,0,0,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,-6,0,0,0,0
27007,50,25,11,39,32,5,12,34,17,0,0,89,13,0,0,0,0,0,37,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27009,45,0,16,35,29,12,12,30,17,0,0,89,0,13,0,0,13,0,24,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27011,25,0,10,37,28,6,10,28,19,0,0,90,0,0,0,0,0,0,35,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27013,65,0,11,35,32,14,12,30,26,0,0,91,11,0,0,11,0,0,35,37,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27015,22,55,6,28,25,5,22,36,19,0,0,80,0,0,0,0,0,0,22,37,3,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27017,22,14,6,28,25,5,19,33,19,0,0,84,0,0,0,0,0,0,22,37,3,3,-6,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27019,25,0,11,35,32,5,12,30,17,0,0,92,0,0,0,18,0,0,24,37,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,15,0,19,41,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27021,16,0,22,44,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27022,84,14,12,28,34,0,6,21,16,0,0,111,22,0,0,22,0,0,19,48,1,4,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27023,134,14,12,28,34,0,6,21,16,0,0,112,32,0,0,32,0,0,19,48,1,4,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27024,34,0,19,35,0,0,0,0,0,0,0,101,15,0,0,30,0,0,-8,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,34,0,19,35,0,0,0,0,0,0,0,102,25,0,0,40,0,0,-9,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27026,0,0,14,34,29,16,8,32,15,0,0,92,0,0,0,32,0,0,22,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27027,0,0,14,34,29,17,8,32,15,0,0,93,0,0,0,42,0,0,22,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27028,-80,41,6,28,25,5,23,37,23,0,0,83,0,0,0,0,0,0,22,48,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
27029,-90,41,6,28,25,5,23,37,23,0,0,84,0,0,0,0,0,0,22,48,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
27030,27,0,10,33,32,11,14,32,23,0,0,98,0,0,0,0,28,20,22,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27031,27,0,10,33,32,12,14,32,23,0,0,99,0,0,0,0,38,30,22,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27044,29,0,10,29,38,5,8,25,19,0,0,143,24,0,0,24,0,0,22,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27045,29,0,8,25,31,-4,4,21,15,0,0,99,0,0,0,0,0,0,22,36,1,4,4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27046,57,0,4,31,28,5,8,24,18,0,0,85,0,0,0,7,0,0,22,26,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27047,25,0,9,35,30,3,10,28,15,0,0,85,0,0,7,0,0,7,24,37,2,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27048,52,44,4,26,23,3,17,33,17,0,0,82,0,0,0,0,0,0,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27049,22,44,3,25,22,2,17,30,16,0,0,80,0,0,0,0,0,10,22,37,3,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,85,0,10,34,28,6,10,28,16,0,0,84,0,0,0,35,0,0,22,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27051,90,0,10,34,28,6,10,28,16,0,0,85,0,0,0,36,0,0,22,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27053,27,0,12,36,32,7,6,23,16,0,0,100,20,0,0,0,0,0,24,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27055,25,0,11,34,32,6,7,28,12,0,0,83,23,0,0,0,0,0,24,32,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27057,45,45,6,25,25,5,19,35,16,0,0,84,0,0,0,0,0,0,22,37,3,3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27059,18,20,6,25,23,5,27,32,17,0,0,80,0,0,0,0,0,36,19,48,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27061,25,17,6,29,29,5,19,39,19,0,0,85,0,0,24,0,0,0,24,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27063,27,0,14,40,29,7,12,30,17,0,0,91,22,0,0,25,0,0,36,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27065,34,14,17,28,39,0,6,21,16,0,0,106,0,0,0,0,0,0,19,48,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27067,29,14,12,28,33,0,10,26,20,0,0,103,18,0,0,18,0,0,24,32,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27069,27,0,15,32,32,7,6,23,16,0,0,92,0,0,0,25,0,0,24,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27071,22,17,6,28,26,7,19,32,29,0,0,84,0,0,30,0,0,0,24,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27073,22,0,16,34,28,15,8,29,16,0,0,88,0,0,0,0,0,0,27,43,2,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27075,27,0,14,32,32,13,6,23,16,0,0,104,23,21,0,0,21,0,24,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27077,27,0,12,45,29,14,12,30,17,0,0,91,23,0,0,0,0,0,59,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27079,27,0,12,36,32,7,6,23,16,0,0,98,23,0,0,0,0,0,24,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27081,18,94,6,28,24,5,19,33,20,0,0,82,0,0,0,0,0,0,22,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
27083,25,17,6,29,29,5,19,40,19,0,0,90,0,0,0,0,0,24,24,37,3,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27085,22,0,12,34,28,11,8,29,16,0,0,90,23,23,0,0,0,0,27,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27087,25,0,14,37,32,9,7,28,12,0,0,89,0,0,0,0,0,0,24,32,1,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27089,27,0,13,39,30,13,13,31,18,0,0,91,26,0,0,0,0,0,36,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27091,18,40,6,25,23,5,25,36,17,0,0,82,0,0,0,0,0,0,19,48,3,3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27093,18,60,6,25,23,5,21,32,17,0,0,85,0,0,27,0,0,0,19,48,3,3,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27095,29,17,16,42,30,7,16,30,19,0,0,94,0,0,0,0,0,0,33,37,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27096,31,0,10,34,30,6,10,25,12,0,0,88,0,0,0,30,0,0,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27097,29,0,12,29,33,0,8,25,19,0,0,104,0,0,0,22,0,0,22,26,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27098,57,0,15,34,34,8,16,31,21,0,0,99,18,0,0,18,0,0,22,43,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27099,65,0,16,36,34,8,12,30,18,0,0,83,0,0,0,0,0,0,22,26,1,5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
27100,25,0,13,41,34,7,14,32,19,0,0,90,20,0,20,0,0,0,24,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27101,25,0,11,35,29,17,12,30,17,0,0,88,0,0,0,0,20,20,24,37,2,5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27102,22,14,6,28,25,5,25,33,19,0,0,81,0,0,17,0,0,17,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
27103,22,44,6,28,25,5,19,33,28,0,0,86,0,0,0,0,0,0,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27104,22,59,6,28,25,5,19,33,19,0,0,89,0,0,0,0,0,0,22,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27105,22,14,6,28,25,5,23,37,23,0,0,83,0,0,0,0,0,25,22,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27106,18,44,6,28,24,5,19,33,20,0,0,82,0,0,0,0,0,0,22,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
27107,18,44,6,28,24,5,19,33,20,0,0,82,0,0,0,0,0,0,22,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
27108,18,44,6,28,24,5,19,33,20,0,0,82,0,0,0,0,0,0,22,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
27109,18,44,6,28,24,5,19,33,20,0,0,82,0,0,0,0,0,0,22,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
27113,34,8,11,34,32,7,16,30,19,0,0,103,27,0,0,0,0,0,24,32,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
27114,34,8,11,34,32,7,16,30,19,0,0,104,37,0,0,0,0,0,24,32,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
27115,29,0,12,38,30,12,12,30,17,0,0,105,23,23,0,0,0,0,24,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
