id,slot,job,ja,en,description,wiki_id
26786,16,8388606,アルハゼンハット,Alhazen Hat,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33295.html' target='_blank'>アルハゼンハット</a><br>命中+40 飛命+40 回避+40 魔回避+40<br>ユニティランク:HP+30～80<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/33295.html' target='_blank'>Alhazen Hat</a><br>Accuracy+40 Ranged Accuracy+40<br>Evasion+40 Magic Evasion+40<br>Unity Ranking: HP+30～80<br>All Jobs"", ""raw""=>""命中+40 飛命+40 回避+40 魔回避+40\nユニティランク:HP+30～80""}",33295
26787,16,8388606,アルハゼンハット+1,Alhazen Hat +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33295.html' target='_blank'>アルハゼンハット+1</a><br>命中+45 飛命+45 回避+45 魔回避+45<br>ユニティランク:HP+30～80<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/33295.html' target='_blank'>Alhazen Hat +1</a><br>Accuracy+45 Ranged Accuracy+45<br>Evasion+45 Magic Evasion+45<br>Unity Ranking: HP+30～80<br>All Jobs"", ""raw""=>""命中+45 飛命+45 回避+45 魔回避+45\nユニティランク:HP+30～80""}",33295
26790,16,3178808,ビファウルクラウン,Befouled Crown,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33174.html' target='_blank'>ビファウルクラウン</a><br>防99 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+33 MND+33 CHR+23<br>魔命+20 回避+36 魔回避+75 魔防+5<br>強化魔法スキル+16 弱体魔法スキル+16 ヘイスト+6%<br>リフレシュ+1<br>白黒赤暗召学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/33174.html' target='_blank'>Befouled Crown</a><br>DEF:99 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+33 MND+33 CHR+23<br>Evasion+36 Magic Evasion+75<br>Magic Accuracy+20<br>\""Magic Def. Bonus\""+5 Haste+6%<br>Enhancing magic skill +16<br>Enfeebling magic skill +16<br>\""Refresh\""+1<br>WHM/BLM/RDM/DRK/SMN/SCH/GEO"", ""raw""=>""防99 HP+36 MP+32 STR+18 DEX+18\nVIT+18 AGI+18 INT+33 MND+33 CHR+23\n魔命+20 回避+36 魔回避+75 魔防+5\n強化魔法スキル+16 弱体魔法スキル+16 ヘイスト+6%\nリフレシュ+1""}",33174
26791,16,386,エスカイトヘルム,Eschite Helm,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33645.html' target='_blank'>エスカイトヘルム</a><br>防116 HP+41 MP+23 STR+25 DEX+17<br>VIT+25 AGI+17 INT+15 MND+15 CHR+15<br>命中+15 攻+15 回避+33 魔命+20 魔回避+32 魔防+2<br>両手斧スキル+15 ヘイスト+7%<br>戦ナ暗"", ""en""=>""<a href='http://wiki.ffo.jp/html/33645.html' target='_blank'>Eschite Helm</a><br>DEF:116 HP+41 MP+23 STR+25 DEX+17<br>VIT+25 AGI+17 INT+15 MND+15 CHR+15<br>Attack+15<br>Accuracy+15 Magic Accuracy+20<br>Evasion+33 Magic Evasion+32<br>\""Magic Def. Bonus\""+2<br>Great Axe skill +15<br>Haste+7%<br>WAR/PLD/DRK"", ""raw""=>""防116 HP+41 MP+23 STR+25 DEX+17\nVIT+25 AGI+17 INT+15 MND+15 CHR+15\n命中+15 攻+15 回避+33 魔命+20 魔回避+32 魔防+2\n両手斧スキル+15 ヘイスト+7%""}",33645
26792,16,4283298,デスペアヘルム,Despair Helm,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33647.html' target='_blank'>デスペアヘルム</a><br>防113 HP+38 STR+21 DEX+21 VIT+20<br>AGI+20 INT+20 MND+20 CHR+20 命中+20<br>攻+20 回避+36 魔回避+53 魔防+2 ヘイスト+8%<br>ペット:命中+20 飛命+20 攻+20 飛攻+20<br>戦赤ナ暗獣狩侍竜青剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/33647.html' target='_blank'>Despair Helm</a><br>DEF:113 HP+38 STR+21 DEX+21 VIT+20<br>AGI+20 INT+20 MND+20 CHR+20<br>Accuracy+20 Attack+20<br>Evasion+36 Magic Evasion+53<br>\""Magic Def. Bonus\""+2 Haste+8%<br>Pet: Accuracy+20 Ranged Accuracy+20<br>Attack+20 Ranged Attack+20<br>WAR/RDM/PLD/DRK/BST/RNG/SAM/DRG/BLU/RUN"", ""raw""=>""防113 HP+38 STR+21 DEX+21 VIT+20\nAGI+20 INT+20 MND+20 CHR+20 命中+20\n攻+20 回避+36 魔回避+53 魔防+2 ヘイスト+8%\nペット:命中+20 飛命+20 攻+20 飛攻+20""}",33647
26793,16,274436,那伽総面,Naga Somen,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33650.html' target='_blank'>那伽総面</a><br>防98 HP+86 STR+17 DEX+24 VIT+19<br>AGI+19 INT+18 MND+18 CHR+18 命中+18<br>回避+38 魔回避+43 魔防+4 ヘイスト+8%<br>被魔法ダメージ-3%<br>モ侍忍か"", ""en""=>""<a href='http://wiki.ffo.jp/html/33650.html' target='_blank'>Naga Somen</a><br>DEF:98 HP+86 STR+17 DEX+24 VIT+19<br>AGI+19 INT+18 MND+18 CHR+18<br>Accuracy+18<br>Evasion+38 Magic Evasion+43<br>\""Magic Def. Bonus\""+4 Haste+8%<br>Magic damage taken -3%<br>MNK/SAM/NIN/PUP"", ""raw""=>""防98 HP+86 STR+17 DEX+24 VIT+19\nAGI+19 INT+18 MND+18 CHR+18 命中+18\n回避+38 魔回避+43 魔防+4 ヘイスト+8%\n被魔法ダメージ-3%""}",33650
26794,16,5187652,ローハイドマスク,Rawhide Mask,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33652.html' target='_blank'>ローハイドマスク</a><br>防100 HP+36 MP+23 STR+18 DEX+26<br>VIT+18 AGI+26 INT+18 MND+18 CHR+19<br>攻+18 回避+44 魔回避+53 魔防+2 ヘイスト+8%<br>リフレシュ+1<br>モシ狩忍青コか踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/33652.html' target='_blank'>Rawhide Mask</a><br>DEF:100 HP+36 MP+23 STR+18 DEX+26<br>VIT+18 AGI+26 INT+18 MND+18 CHR+19<br>Attack+18<br>Evasion+44 Magic Evasion+53<br>\""Magic Def. Bonus\""+2<br>Haste+8% \""Refresh\""+1<br>MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN"", ""raw""=>""防100 HP+36 MP+23 STR+18 DEX+26\nVIT+18 AGI+26 INT+18 MND+18 CHR+19\n攻+18 回避+44 魔回避+53 魔防+2 ヘイスト+8%\nリフレシュ+1""}",33652
26795,16,141376,パスーアベレー,Pursuer's Beret,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33655.html' target='_blank'>パスーアベレー</a><br>防97 HP+36 STR+22 DEX+23 VIT+16<br>AGI+28 INT+19 MND+19 CHR+20 飛攻+23<br>回避+44 魔回避+53 魔防+2 射撃スキル+15<br>ヘイスト+8% ストアTP+5<br>シ狩忍コ"", ""en""=>""<a href='http://wiki.ffo.jp/html/33655.html' target='_blank'>Pursuer's Beret</a><br>DEF:97 HP+36 STR+22 DEX+23 VIT+16<br>AGI+28 INT+19 MND+19 CHR+20<br>Ranged Attack+23<br>Evasion+44 Magic Evasion+53<br>\""Magic Def. Bonus\""+2<br>Marksmanship skill +15 Haste+8%<br>\""Store TP\""+5<br>THF/RNG/NIN/COR"", ""raw""=>""防97 HP+36 STR+22 DEX+23 VIT+16\nAGI+28 INT+19 MND+19 CHR+20 飛攻+23\n回避+44 魔回避+53 魔防+2 射撃スキル+15\nヘイスト+8% ストアTP+5""}",33655
26796,16,3244080,サイクロスティアラ,Psycloth Tiara,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33657.html' target='_blank'>サイクロスティアラ</a><br>防94 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+26 MND+26 CHR+23<br>回避+36 魔回避+75 魔防+5 召喚魔法スキル+15<br>ヘイスト+6% 敵対心-6 召喚獣:魔攻+20<br>黒赤召青学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/33657.html' target='_blank'>Psycloth Tiara</a><br>DEF:94 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+26 MND+26 CHR+23<br>Evasion+36 Magic Evasion+75<br>\""Magic Def. Bonus\""+5<br>Summoning magic skill +15<br>Haste+6% Enmity-6<br>Avatar: \""Magic Atk. Bonus\""+20<br>BLM/RDM/SMN/BLU/SCH/GEO"", ""raw""=>""防94 HP+36 MP+32 STR+18 DEX+18\nVIT+18 AGI+18 INT+26 MND+26 CHR+23\n回避+36 魔回避+75 魔防+5 召喚魔法スキル+15\nヘイスト+6% 敵対心-6 召喚獣:魔攻+20""}",33657
26797,16,3179576,ヴァニヤフード,Vanya Hood,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33658.html' target='_blank'>ヴァニヤフード</a><br>防99 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+23 MND+27 CHR+27<br>回避+36 魔回避+75 魔防+5 ヘイスト+6%<br>コンサーブMP+6 ケアル回復量+10%<br>被魔法ダメージ-2%<br>白黒赤詩召学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/33658.html' target='_blank'>Vanya Hood</a><br>DEF:99 HP+36 MP+32 STR+18 DEX+18<br>VIT+18 AGI+18 INT+23 MND+27 CHR+27<br>Evasion+36 Magic Evasion+75<br>\""Magic Def. Bonus\""+5<br>Haste+6% \""Conserve MP\""+6<br>\""Cure\"" potency +10%<br>Magic damage taken -2%<br>WHM/BLM/RDM/BRD/SMN/SCH/GEO"", ""raw""=>""防99 HP+36 MP+32 STR+18 DEX+18\nVIT+18 AGI+18 INT+23 MND+27 CHR+27\n回避+36 魔回避+75 魔防+5 ヘイスト+6%\nコンサーブMP+6 ケアル回復量+10%\n被魔法ダメージ-2%""}",33658
26801,32,2,ＡＧロリカ+1,Agoge Lorica +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31126.html' target='_blank'>ＡＧロリカ+1</a><br>防145 HP+61 STR+26 DEX+25 VIT+26<br>AGI+20 INT+20 MND+20 CHR+20 命中+20 <br>攻+20 回避+44 魔回避+64 魔防+5 ヘイスト+4%<br>アグレッサー効果時間+20<br>戦"", ""en""=>""<a href='http://wiki.ffo.jp/html/31126.html' target='_blank'>Agoge Lorica +1</a><br>DEF:145 HP+61 STR+26 DEX+25 VIT+26<br>AGI+20 INT+20 MND+20 CHR+20<br>Accuracy+20 Attack+20<br>Evasion+44 Magic Evasion+64<br>\""Magic Def. Bonus\""+5 Haste+4%<br>\""Aggressor\"" duration +20<br>WAR"", ""raw""=>""防145 HP+61 STR+26 DEX+25 VIT+26\nAGI+20 INT+20 MND+20 CHR+20 命中+20 \n攻+20 回避+44 魔回避+64 魔防+5 ヘイスト+4%\nアグレッサー効果時間+20""}",31126
26803,32,4,ＨＥシクラス+1,Hes. Cyclas +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31136.html' target='_blank'>ＨＥシクラス+1</a><br>防122 HP+102 STR+24 DEX+25 VIT+25<br>AGI+29 INT+24 MND+24 CHR+24 回避+52<br>魔回避+53 魔防+4 ヘイスト+4% カウンター+3<br>リジェネ+3<br>モ"", ""en""=>""<a href='http://wiki.ffo.jp/html/31136.html' target='_blank'>Hes. Cyclas +1</a><br>DEF:122 HP+102 STR+24 DEX+25 VIT+25<br>AGI+29 INT+24 MND+24 CHR+24<br>Evasion+52 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+4%<br>\""Counter\""+3 \""Regen\""+3<br>MNK"", ""raw""=>""防122 HP+102 STR+24 DEX+25 VIT+25\nAGI+29 INT+24 MND+24 CHR+24 回避+52\n魔回避+53 魔防+4 ヘイスト+4% カウンター+3\nリジェネ+3""}",31136
26805,32,8,ＰＩブリオー+1,Piety Briault +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31144.html' target='_blank'>ＰＩブリオー+1</a><br>防124 HP+54 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+6 ヘイスト+3% 敵対心-6<br>リジェネ回復量+36% リフレシュ+2<br>白"", ""en""=>""<a href='http://wiki.ffo.jp/html/31144.html' target='_blank'>Piety Briault +1</a><br>DEF:124 HP+54 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>Evasion+41 Magic Evasion+80<br>Haste+3%<br>\""Magic Def. Bonus\""+6 Enmity-6<br>\""Refresh\""+2 \""Regen\"" potency +36%<br>WHM"", ""raw""=>""防124 HP+54 MP+85 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n回避+41 魔回避+80 魔防+6 ヘイスト+3% 敵対心-6\nリジェネ回復量+36% リフレシュ+2""}",31144
26807,32,16,ＡＲコート+1,Arch. Coat +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31146.html' target='_blank'>ＡＲコート+1</a><br>防125 HP+54 MP+59 STR+21 DEX+21<br>VIT+21 AGI+21 INT+36 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+6 精霊魔法スキル+20<br>ヘイスト+3% 敵対心-10 リフレシュ+2<br>黒"", ""en""=>""<a href='http://wiki.ffo.jp/html/31146.html' target='_blank'>Arch. Coat +1</a><br>DEF:125 HP+54 MP+59 STR+21 DEX+21<br>VIT+21 AGI+21 INT+36 MND+29 CHR+29<br>Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+6<br>Elemental magic skill +20<br>Haste+3% Enmity-10 \""Refresh\""+2<br>BLM"", ""raw""=>""防125 HP+54 MP+59 STR+21 DEX+21\nVIT+21 AGI+21 INT+36 MND+29 CHR+29\n回避+41 魔回避+80 魔防+6 精霊魔法スキル+20\nヘイスト+3% 敵対心-10 リフレシュ+2""}",31146
26809,32,32,ＶＩタバード+1,Viti. Tabard +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31128.html' target='_blank'>ＶＩタバード+1</a><br>防126 HP+54 MP+79 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+35 CHR+29<br>回避+41 魔回避+80 魔防+6 回復魔法スキル+19<br>強化魔法スキル+19 ヘイスト+3%<br>ファストキャスト+13%<br>赤"", ""en""=>""<a href='http://wiki.ffo.jp/html/31128.html' target='_blank'>Viti. Tabard +1</a><br>DEF:126 HP+54 MP+79 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+35 CHR+29<br>Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+6<br>Healing magic skill +19<br>Enhancing magic skill +19<br>Haste+3% \""Fast Cast\""+13%<br>RDM"", ""raw""=>""防126 HP+54 MP+79 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+35 CHR+29\n回避+41 魔回避+80 魔防+6 回復魔法スキル+19\n強化魔法スキル+19 ヘイスト+3%\nファストキャスト+13%""}",31128
26811,32,64,ＰＤベスト+1,Plunderer's Vest +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31138.html' target='_blank'>ＰＤベスト+1</a><br>防132 HP+59 MP+44 STR+31 DEX+36<br>VIT+24 AGI+35 INT+23 MND+23 CHR+23<br>回避+49 魔回避+64 魔防+6 ヘイスト+4% 敵対心+7<br>クリティカルヒット+4%<br>クリティカルヒットダメージ+3%<br>シ"", ""en""=>""<a href='http://wiki.ffo.jp/html/31138.html' target='_blank'>Plunderer's Vest +1</a><br>DEF:132 HP+59 MP+44 STR+31 DEX+36<br>VIT+24 AGI+35 INT+23 MND+23 CHR+23<br>Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>Enmity+7<br>Critical hit rate +4%<br>Critical hit damage +3%<br>THF"", ""raw""=>""防132 HP+59 MP+44 STR+31 DEX+36\nVIT+24 AGI+35 INT+23 MND+23 CHR+23\n回避+49 魔回避+64 魔防+6 ヘイスト+4% 敵対心+7\nクリティカルヒット+4%\nクリティカルヒットダメージ+3%""}",31138
26813,32,128,ＣＢサーコート+1,Cab. Surcoat +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31130.html' target='_blank'>ＣＢサーコート+1</a><br>防151 HP+118 MP+90 STR+29 DEX+19<br>VIT+29 AGI+19 INT+19 MND+19 CHR+19<br>回避+41 魔回避+48 魔防+4 ヘイスト+3% 敵対心+8<br>被ダメージ-10% かばう:被物理ダメージMP変換+35<br>ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/31130.html' target='_blank'>Cab. Surcoat +1</a><br>DEF:151 HP+118 MP+90 STR+29 DEX+19<br>VIT+29 AGI+19 INT+19 MND+19 CHR+19<br>Evasion+41 Magic Evasion+48<br>\""Magic Def. Bonus\""+4 Haste+3%<br>Enmity+8 Damage taken -10%<br>Cover: Physical damage converted<br>to MP +35<br>PLD"", ""raw""=>""防151 HP+118 MP+90 STR+29 DEX+19\nVIT+29 AGI+19 INT+19 MND+19 CHR+19\n回避+41 魔回避+48 魔防+4 ヘイスト+3% 敵対心+8\n被ダメージ-10% かばう:被物理ダメージMP変換+35""}",31130
26815,32,256,ＦＬキュイラス+1,Fall. Cuirass +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31132.html' target='_blank'>ＦＬキュイラス+1</a><br>防146 HP+83 MP+55 STR+32 DEX+22<br>VIT+29 AGI+19 INT+22 MND+22 CHR+19<br>命中+17 攻+17 魔攻+17 回避+41 魔回避+48 魔防+4<br>ヘイスト+3% ウェポンスキルの命中+21<br>暗"", ""en""=>""<a href='http://wiki.ffo.jp/html/31132.html' target='_blank'>Fall. Cuirass +1</a><br>DEF:146 HP+83 MP+55 STR+32 DEX+22<br>VIT+29 AGI+19 INT+22 MND+22 CHR+19<br>Accuracy+17 Attack+17<br>\""Magic Atk. Bonus\""+17<br>Evasion+41 Magic Evasion+48<br>\""Magic Def. Bonus\""+4<br>Haste+3%<br>Weapon skill accuracy +21<br>DRK"", ""raw""=>""防146 HP+83 MP+55 STR+32 DEX+22\nVIT+29 AGI+19 INT+22 MND+22 CHR+19\n命中+17 攻+17 魔攻+17 回避+41 魔回避+48 魔防+4\nヘイスト+3% ウェポンスキルの命中+21""}",31132
26817,32,512,ＡＫジャック+1,An. Jackcoat +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31152.html' target='_blank'>ＡＫジャック+1</a><br>防133 HP+59 MP+44 STR+28 DEX+33<br>VIT+24 AGI+28 INT+27 MND+23 CHR+23<br>回避+49 魔回避+64 魔防+6 ヘイスト+4%<br>あやつる+12 いたわる性能アップ3<br>ペット:ヘイスト+5%<br>獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/31152.html' target='_blank'>An. Jackcoat +1</a><br>DEF:133 HP+59 MP+44 STR+28 DEX+33<br>VIT+24 AGI+28 INT+27 MND+23 CHR+23<br>Evasion+49 Magic Accuracy+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>\""Charm\""+12<br>Augments \""Reward\"" effect III<br>Pet: Haste+5%<br>BST"", ""raw""=>""防133 HP+59 MP+44 STR+28 DEX+33\nVIT+24 AGI+28 INT+27 MND+23 CHR+23\n回避+49 魔回避+64 魔防+6 ヘイスト+4%\nあやつる+12 いたわる性能アップ3\nペット:ヘイスト+5%""}",31152
26819,32,1024,ＢＩジュストコル+1,Bihu Jstcorps +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31140.html' target='_blank'>ＢＩジュストコル+1</a><br>防125 HP+69 MP+74 STR+29 DEX+31<br>VIT+29 AGI+31 INT+29 MND+28 CHR+33<br>命中+27 攻+27 魔命+29 回避+44 魔回避+80 魔防+6<br>ヘイスト+3% 被物理ダメージ-5%<br>詩"", ""en""=>""<a href='http://wiki.ffo.jp/html/31140.html' target='_blank'>Bihu Jstcorps +1</a><br>DEF:125 HP+69 MP+74 STR+29 DEX+31<br>VIT+29 AGI+31 INT+29 MND+28 CHR+33<br>Accuracy+27 Attack+27<br>Magic Accuracy+29<br>Evasion+44 Magic Evasion+80<br>\""Magic Def. Bonus\""+6 Haste+3%<br>Physical damage taken -5%<br>BRD"", ""raw""=>""防125 HP+69 MP+74 STR+29 DEX+31\nVIT+29 AGI+31 INT+29 MND+28 CHR+33\n命中+27 攻+27 魔命+29 回避+44 魔回避+80 魔防+6\nヘイスト+3% 被物理ダメージ-5%""}",31140
26821,32,2048,ＡＲジャーキン+1,Arc. Jerkin +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31160.html' target='_blank'>ＡＲジャーキン+1</a><br>防131 HP+59 MP+44 STR+27 DEX+29<br>VIT+21 AGI+33 INT+23 MND+23 CHR+23<br>回避+49 魔回避+64 魔防+6 ヘイスト+4% 敵対心-6<br>ラピッドショット+12 ダブルショットダメージ+7<br>狩"", ""en""=>""<a href='http://wiki.ffo.jp/html/31160.html' target='_blank'>Arc. Jerkin +1</a><br>DEF:131 HP+59 MP+44 STR+27 DEX+29<br>VIT+21 AGI+33 INT+23 MND+23 CHR+23<br>Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>Enmity-6 \""Rapid Shot\""+12<br>\""Double Shot\"" damage +7<br>RNG"", ""raw""=>""防131 HP+59 MP+44 STR+27 DEX+29\nVIT+21 AGI+33 INT+23 MND+23 CHR+23\n回避+49 魔回避+64 魔防+6 ヘイスト+4% 敵対心-6\nラピッドショット+12 ダブルショットダメージ+7""}",31160
26823,32,4096,左近士胴丸改,Sakonji Domaru +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36979.html' target='_blank'>左近士胴丸改</a><br>防145 HP+81 MP+44 STR+32 DEX+27<br>VIT+26 AGI+21 INT+21 MND+21 CHR+21<br>命中+15 攻+15 回避+41 魔回避+53 魔防+4<br>ヘイスト+3% ストアTP+8<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36979.html' target='_blank'>Sakonji Domaru +1</a><br>DEF:145 HP+81 MP+44 STR+32 DEX+27<br>VIT+26 AGI+21 INT+21 MND+21 CHR+21<br>Accuracy+15 Attack+15<br>Evasion+41 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+3%<br>\""Store TP\""+8<br>SAM"", ""raw""=>""防145 HP+81 MP+44 STR+32 DEX+27\nVIT+26 AGI+21 INT+21 MND+21 CHR+21\n命中+15 攻+15 回避+41 魔回避+53 魔防+4\nヘイスト+3% ストアTP+8""}",36979
26825,32,8192,望月鎖帷子改,Mochi. Chainmail +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36996.html' target='_blank'>望月鎖帷子改</a><br>防134 HP+59 STR+24 DEX+25 VIT+21<br>AGI+25 INT+24 MND+24 CHR+24 命中+22<br>攻+22 飛命+14 飛攻+14 回避+52 魔回避+53 魔防+4<br>ヘイスト+4% 二刀流+7 空蝉の術詠唱時間-10%<br>忍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36996.html' target='_blank'>Mochi. Chainmail +1</a><br>DEF:134 HP+59 STR+24 DEX+25 VIT+21<br>AGI+25 INT+24 MND+24 CHR+24 Accuracy+22 Attack+22<br>Ranged Accuracy+14<br>Ranged Attack+14<br>Evasion+52 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+4%<br>\""Dual Wield\""+7<br>Utsusemi spellcasting time -10%<br>NIN"", ""raw""=>""防134 HP+59 STR+24 DEX+25 VIT+21\nAGI+25 INT+24 MND+24 CHR+24 命中+22\n攻+22 飛命+14 飛攻+14 回避+52 魔回避+53 魔防+4\nヘイスト+4% 二刀流+7 空蝉の術詠唱時間-10%""}",36996
26827,32,16384,ＰＴメイル+1,Ptero. Mail +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31158.html' target='_blank'>ＰＴメイル+1</a><br>防141 HP+82 MP+44 STR+34 DEX+29<br>VIT+26 AGI+21 INT+21 MND+21 CHR+21<br>攻+15 回避+56 魔回避+53 魔防+4 ヘイスト+3%<br>飛竜:サポートジョブ能力追加<br>竜"", ""en""=>""<a href='http://wiki.ffo.jp/html/31158.html' target='_blank'>Ptero. Mail +1</a><br>DEF:141 HP+82 MP+44 STR+34 DEX+29<br>VIT+26 AGI+21 INT+21 MND+21 CHR+21<br>Attack+15 Evasion+56<br>Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+3%<br>Adds support job abilities to wyvern<br>DRG"", ""raw""=>""防141 HP+82 MP+44 STR+34 DEX+29\nVIT+26 AGI+21 INT+21 MND+21 CHR+21\n攻+15 回避+56 魔回避+53 魔防+4 ヘイスト+3%\n飛竜:サポートジョブ能力追加""}",31158
26829,32,32768,ＧＬダブレット+1,Glyphic Doublet +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31154.html' target='_blank'>ＧＬダブレット+1</a><br>防123 HP+50 MP+115 STR+21 DEX+20<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+6 ヘイスト+3%<br>召喚獣維持費-5 契約の履行使用間隔II-2<br>召喚獣:クリティカルヒット+12%<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/31154.html' target='_blank'>Glyphic Doublet +1</a><br>DEF:123 HP+50 MP+115 STR+21 DEX+20<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+6 Haste+3%<br>\""Blood Pact\"" ability delay II -2<br>Avatar perpetuation cost -5<br>Avatar: Critical hit rate +12%<br>SMN"", ""raw""=>""防123 HP+50 MP+115 STR+21 DEX+20\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n回避+41 魔回避+80 魔防+6 ヘイスト+3%\n召喚獣維持費-5 契約の履行使用間隔II-2\n召喚獣:クリティカルヒット+12%""}",31154
26831,32,65536,ＬＬジュバ+1,Luhlaza Jubbah +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31134.html' target='_blank'>ＬＬジュバ+1</a><br>防135 HP+59 MP+44 STR+27 DEX+32<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>命中+21 攻+21 回避+49 魔回避+64 魔防+6<br>ヘイスト+4% ファストキャスト+7% リフレシュ+2<br>青"", ""en""=>""<a href='http://wiki.ffo.jp/html/31134.html' target='_blank'>Luhlaza Jubbah +1</a><br>DEF:135 HP+59 MP+44 STR+27 DEX+32<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>Accuracy+21 Attack+21<br>\""Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>\""Fast Cast\""+7% \""Refesh\""+2<br>BLU"", ""raw""=>""防135 HP+59 MP+44 STR+27 DEX+32\nVIT+24 AGI+28 INT+23 MND+23 CHR+23\n命中+21 攻+21 回避+49 魔回避+64 魔防+6\nヘイスト+4% ファストキャスト+7% リフレシュ+2""}",31134
